# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0.5 TPM in experiment E-MTAB-5214
# Selected columns: 13/53 
# Timestamp: Fri, 23-Nov-2018 13:00:15
Gene ID	Gene Name	Brodmann (1909) area 24	Brodmann (1909) area 9	amygdala	caudate nucleus	cerebellar hemisphere	cerebellum	cerebral cortex	hippocampus proper	hypothalamus	nucleus accumbens	pituitary gland	putamen	substantia nigra
ENSG00000222057	RNU4-62P											1.0		0.6
ENSG00000222071	MIR1915											0.6		
ENSG00000222094	RNU2-65P					2.0	3.0					0.9		
ENSG00000222095	RF00181						0.6					2.0		
ENSG00000222108	RNA5SP317					2.0	4.0	0.5				2.0		
ENSG00000222112	RN7SKP16	0.5	0.6	0.6	0.8	3.0	4.0	1.0	0.8	0.8	0.7	4.0	0.5	0.9
ENSG00000222185	RF00181	0.5	0.5			0.6	1.0		0.7	1.0	0.7	4.0		
ENSG00000222222	RNU2-17P					0.7	0.5					2.0		
ENSG00000222248	RNA5SP201					2.0	3.0	0.5				1.0		
ENSG00000222255	RNU6-101P					1.0	2.0							
ENSG00000222266	RNU6-757P											0.6		
ENSG00000222267	RNU6-892P	2.0	3.0	2.0	3.0	10.0	8.0	3.0	2.0	2.0	4.0	3.0	2.0	1.0
ENSG00000222268	RNA5SP425					0.5								
ENSG00000222282	RNU6-584P	0.5	0.7			6.0	8.0	0.9			0.6	3.0		
ENSG00000222317	RNA5SP118						3.0	1.0				5.0		
ENSG00000222335	RF00019							0.5		0.7	0.8	0.8		
ENSG00000222337	RN7SKP225					0.6	0.5							
ENSG00000222339	ENSG00000222339					0.7								
ENSG00000222345	RF00569	3.0	4.0	2.0	3.0	14.0	15.0	5.0	3.0	4.0	3.0	32.0	2.0	3.0
ENSG00000222364	ENSG00000222364					0.5	0.7			0.5		2.0		
ENSG00000222365	SNORD12B		0.6		0.5	2.0	2.0	0.8	0.5	0.7	0.5	3.0		0.6
ENSG00000222374	ENSG00000222374											0.6		
ENSG00000222383	RNA5SP203					3.0	3.0					2.0		
ENSG00000222386	RN7SKP86						0.6							
ENSG00000222398	RNU6-554P	0.7	1.0		1.0	33.0	30.0	1.0		0.7	1.0	0.6	0.7	
ENSG00000222404	RN7SKP281						0.6							
ENSG00000222405	RNU4-65P		0.6			2.0	2.0							
ENSG00000222419	RNA5SP511					0.9	0.8							
ENSG00000222421	RF00019					0.6	0.8					0.5		
ENSG00000222448	RN7SKP150	0.8	1.0	0.5	0.7	7.0	6.0	1.0	0.7	1.0	0.7	3.0		0.7
ENSG00000222460	RN7SKP271					1.0	1.0					0.5		
ENSG00000222482	ENSG00000222482	0.8	0.9	0.7	1.0	6.0	7.0	1.0	1.0	1.0	0.9	4.0	1.0	1.0
ENSG00000222489	SNORA79B											0.5		
ENSG00000222503	RF00019		0.5			2.0	3.0	0.5		0.5	0.5	3.0		
ENSG00000222552	RNA5SP60					1.0	2.0							
ENSG00000222561	RNU6-1025P						0.6							
ENSG00000222578	RNA5SP345					0.5	0.8					0.5		
ENSG00000222588	RF00413											0.6		
ENSG00000222640	RNU2-51P					1.0	1.0					0.8		
ENSG00000222726	RNU2-7P					0.8	0.9			0.5		6.0		
ENSG00000222764	RN7SKP106											2.0		
ENSG00000222788	RNU2-38P		0.7			4.0	4.0	0.6			0.5	2.0		
ENSG00000222790	RNU4-14P					0.7	0.9							
ENSG00000222808	RNU4-47P	1.0	2.0	0.9	1.0	3.0	2.0	2.0	1.0	1.0	1.0	4.0	1.0	1.0
ENSG00000222872	RNU4-78P	0.9	0.8	0.8	0.9	3.0	6.0	2.0	0.6	1.0	0.9	2.0	0.6	0.9
ENSG00000222894	ENSG00000222894	3.0	4.0	3.0	4.0	7.0	7.0	4.0	4.0	5.0	4.0	19.0	3.0	5.0
ENSG00000222898	RN7SKP97						0.5					0.8		
ENSG00000222915	RNU6-564P	2.0	2.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	3.0	0.8	1.0
ENSG00000222937	SNORD63B	4.0	5.0	3.0	4.0	26.0	23.0	6.0	3.0	5.0	5.0	14.0	3.0	4.0
ENSG00000222972	RNU6-651P					1.0	1.0							
ENSG00000222990	RNU4-22P				0.7	1.0	1.0	0.5			0.6	0.9	0.5	
ENSG00000223006	RN7SKP137											0.5		
ENSG00000223007	RN7SKP73					2.0	2.0							
ENSG00000223023	RF00019					0.6						2.0		
ENSG00000223039	RN7SKP268					0.6	0.8					0.5		
ENSG00000223044	RNU6-130P						2.0					0.7		
ENSG00000223060	RF00019	0.5	2.0		0.5	1.0	1.0	2.0			0.5	2.0		
ENSG00000223062	RNU6-1245P					0.5								
ENSG00000223080	RF00019					0.5	0.7							
ENSG00000223086	RNA5SP155											0.7		
ENSG00000223177	RNA5SP39						0.6	0.5				0.6		
ENSG00000223180	ENSG00000223180	0.5	0.8		0.7	4.0	3.0	1.0	0.9	0.7	0.6		0.5	1.0
ENSG00000223188	RF00019					0.5	0.7							
ENSG00000223198	RNU2-22P		0.5			1.0	1.0					2.0		
ENSG00000223249	ENSG00000223249	2.0	1.0	1.0	2.0	5.0	7.0	2.0	2.0	2.0	2.0	9.0	1.0	2.0
ENSG00000223259	RNA5SP508	0.5		0.5					0.6	2.0				1.0
ENSG00000223263	RNU6-387P					0.9	1.0					2.0		
ENSG00000223274	RNA5SP498			0.5					0.6	0.8				1.0
ENSG00000223280	RNU6-57P						0.7							
ENSG00000223284	RNU6-195P					1.0	1.0					2.0		
ENSG00000223291	ENSG00000223291				0.5									
ENSG00000223298	RNY3P8	2.0	2.0	2.0	1.0			2.0	3.0	5.0	2.0	2.0	0.8	3.0
ENSG00000223300	RF00019											1.0		
ENSG00000223302	RF00019										0.7			
ENSG00000223305	RN7SKP30											0.5		
ENSG00000223309	RNU6-722P	2.0	2.0	2.0	1.0	4.0	4.0	2.0	2.0	2.0	1.0	3.0	1.0	2.0
ENSG00000223313	RNU6-516P	4.0	4.0	3.0	4.0	5.0	4.0	4.0	3.0	5.0	4.0	8.0	4.0	4.0
ENSG00000223318	RNA5SP111	4.0	9.0	4.0	6.0	1.0	2.0	9.0	5.0	4.0	4.0	5.0	6.0	5.0
ENSG00000223343	AC137630.1	0.9	1.0	0.7	0.9	3.0	3.0	1.0	0.9	2.0	1.0	3.0	0.7	1.0
ENSG00000223345	HIST2H2BA	0.5	0.6	0.6	0.6	9.0	9.0	0.8	0.6	1.0	0.5	1.0	0.5	0.8
ENSG00000223351	ZNF385D-AS2					0.5	0.9							
ENSG00000223356	AL590666.1	3.0	5.0	2.0	3.0	11.0	10.0	5.0	2.0	3.0	4.0	2.0	3.0	1.0
ENSG00000223374	AC005104.1	5.0	4.0	4.0	5.0	15.0	15.0	5.0	4.0	5.0	5.0	17.0	4.0	5.0
ENSG00000223379	AL391987.2		0.5		0.8	2.0	3.0	0.7	0.5		1.0	1.0	0.7	
ENSG00000223382	LINC01778									0.7				0.6
ENSG00000223393	AL118511.1									0.5		2.0		
ENSG00000223394	TRBV29OR9-2						0.8							
ENSG00000223396	RPS10P7	0.8	0.9	0.8	1.0	0.6	0.6	1.0	1.0	1.0	0.9	5.0	1.0	2.0
ENSG00000223401	ENSG00000223401	1.0	1.0	2.0	1.0	4.0	5.0	1.0	1.0	2.0	1.0	6.0	0.6	1.0
ENSG00000223403	MEG9	5.0	5.0	3.0	3.0	29.0	33.0	8.0	3.0	7.0	6.0	59.0	3.0	3.0
ENSG00000223414	LINC00473		0.6			4.0	4.0	0.6		0.5		13.0		
ENSG00000223432	AC009988.1													0.9
ENSG00000223442	TH2LCRR	0.5	0.6		0.5	1.0	1.0	0.7		0.6	0.7	1.0	0.5	
ENSG00000223458	LMO7DN-IT1							0.5						
ENSG00000223459	TCAF1P1		0.6			1.0	0.8				0.6	0.7		
ENSG00000223461	AC004471.1					2.0	2.0			0.5		2.0		
ENSG00000223462	AL353801.1						0.6							
ENSG00000223473	ENSG00000223473	0.6	0.5	0.6	0.8	1.0	1.0	0.7	0.8	0.9	0.8	5.0	0.6	0.7
ENSG00000223475	AC099681.1						0.5					9.0		
ENSG00000223476	VN1R42P	0.5	0.7		0.6	4.0	4.0	0.5			0.7			
ENSG00000223478	AL441992.1	3.0	3.0	4.0	7.0	15.0	15.0	4.0	4.0	4.0	9.0	14.0	7.0	3.0
ENSG00000223482	NUTM2A-AS1	1.0	2.0	2.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	2.0	2.0
ENSG00000223496	EXOSC6	19.0	27.0	12.0	18.0	45.0	37.0	21.0	14.0	19.0	22.0	26.0	16.0	13.0
ENSG00000223500	AC083862.1					0.6	0.5							
ENSG00000223501	VPS52	17.0	21.0	13.0	17.0	44.0	48.0	26.0	16.0	16.0	18.0	51.0	15.0	16.0
ENSG00000223502	AL731537.1	0.6	0.5	0.6	0.6	0.6	0.6		0.5	0.6	0.9	0.6		
ENSG00000223505	AC114402.1						0.6					1.0		
ENSG00000223508	RPL23AP53	2.0	2.0	1.0	1.0	4.0	5.0	2.0	1.0	2.0	2.0	4.0	1.0	1.0
ENSG00000223509	AC135983.2	1.0	1.0	1.0	1.0	6.0	7.0	2.0	1.0	2.0	1.0	9.0	1.0	2.0
ENSG00000223510	CDRT15					0.7	0.9					0.5		
ENSG00000223511	AL683807.1											1.0		
ENSG00000223519	KIF28P					1.0	1.0					0.8		
ENSG00000223522	AC093690.1					0.8	1.0	0.5				1.0		0.5
ENSG00000223525	RABGAP1L-IT1	1.0	1.0	0.8	1.0	4.0	4.0	2.0	0.9	1.0	1.0	4.0	0.9	0.8
ENSG00000223534	HLA-DQB1-AS1							0.5	0.5	0.9		4.0		0.7
ENSG00000223536	AC008164.1	0.5		0.5										
ENSG00000223537	AL109947.1	0.6	0.9	0.5		0.6	0.6	0.8	0.6	0.9	0.5	2.0		0.8
ENSG00000223542	AL024497.1											1.0		
ENSG00000223546	LINC00630	0.7	0.8	0.5	0.5	1.0	2.0	0.7	0.6	0.8	0.7	2.0		0.6
ENSG00000223547	ZNF844	3.0	3.0	2.0	3.0	9.0	8.0	3.0	2.0	3.0	3.0	7.0	2.0	3.0
ENSG00000223548	AC034228.1	1.0	1.0	1.0	2.0	0.8	1.0	1.0	1.0	2.0	2.0		1.0	2.0
ENSG00000223549	MTND5P28					0.6	0.6							
ENSG00000223551	TMSB4XP4	7.0	6.0	6.0	6.0	5.0	5.0	5.0	9.0	8.0	8.0	5.0	6.0	9.0
ENSG00000223552	AC098613.1			0.5					0.6	0.7				0.9
ENSG00000223553	SMPD4P1					0.8	1.0	0.6						
ENSG00000223558	TRIM60P17					1.0	2.0			0.5		1.0		
ENSG00000223561	AC005165.1									0.5		0.6		
ENSG00000223564	CYP4F32P		0.7	0.6	7.0			0.8	1.0	3.0	9.0	5.0	6.0	0.8
ENSG00000223571	DHRSX-IT1					0.6	0.5							
ENSG00000223572	CKMT1A	9.0	15.0	3.0	5.0	81.0	86.0	17.0	4.0	7.0	6.0	5.0	5.0	4.0
ENSG00000223573	TINCR	7.0	4.0	3.0	3.0	2.0	3.0	4.0	2.0	6.0	2.0	7.0	2.0	1.0
ENSG00000223583	AL513365.1					0.5	0.7					0.7		
ENSG00000223591	CENPVL1	2.0	1.0	2.0	5.0			1.0	1.0	12.0	11.0	0.8	4.0	1.0
ENSG00000223597	LINC02142					0.8	0.7					0.5		
ENSG00000223609	HBD											0.5		
ENSG00000223612	AC241585.1	0.6	0.6				0.5	0.6		0.5		1.0		0.5
ENSG00000223624	AL033528.1					2.0	2.0	0.7						
ENSG00000223626	LINC01044					0.5								
ENSG00000223643	BX284668.1					0.5	0.8							
ENSG00000223656	HMGB3P10			0.8					0.7	0.6	0.5			
ENSG00000223658	C1GALT1C1L	1.0	1.0	1.0	1.0			0.9	0.9	1.0	1.0	1.0	1.0	1.0
ENSG00000223663	NDUFB4P8					1.0	2.0							
ENSG00000223678	AL356218.1					3.0	2.0							
ENSG00000223685	LINC00571											0.9		
ENSG00000223695	FO393418.1					0.6	0.6					0.8		
ENSG00000223697	AF230666.1					0.6	1.0					1.0		
ENSG00000223700	ENSG00000223700		0.5	0.5	0.5	2.0	2.0	0.5	0.6	0.5	0.5	0.6	0.5	0.8
ENSG00000223704	LINC01422					0.5	0.7					1.0		
ENSG00000223705	NSUN5P1	11.0	12.0	9.0	10.0	53.0	65.0	21.0	10.0	11.0	11.0	72.0	8.0	10.0
ENSG00000223711	AC069213.1											0.7		
ENSG00000223714	AL109797.1	0.5	0.6					0.5				0.5		
ENSG00000223715	LINC01208					0.5	0.7							
ENSG00000223718	AC093107.1					0.6								
ENSG00000223722	AC023157.1											2.0		
ENSG00000223723	BX842568.2									0.5		2.0		
ENSG00000223745	CCDC18-AS1	4.0	4.0	4.0	5.0	9.0	12.0	6.0	5.0	5.0	5.0	55.0	4.0	6.0
ENSG00000223749	MIR503HG	1.0	1.0	1.0	0.9		0.5	1.0	1.0	1.0	1.0	102.0	0.7	1.0
ENSG00000223750	SIRPB3P		0.6		0.6			0.6						
ENSG00000223751	AC116609.1											0.5		
ENSG00000223754	AC008073.1	0.5	0.8			1.0	1.0	0.8		0.5				
ENSG00000223756	TSSC2	0.9	1.0	0.7	0.9	2.0	2.0	1.0	0.9	1.0	1.0	3.0	0.7	0.8
ENSG00000223764	AL645608.1				0.6			0.6	0.6	2.0	0.5	21.0	0.5	0.6
ENSG00000223768	LINC00205	27.0	26.0	16.0	12.0	38.0	37.0	24.0	19.0	32.0	14.0	34.0	10.0	16.0
ENSG00000223773	CD99P1									0.5		3.0		
ENSG00000223774	AL513217.1	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.5	2.0	1.0
ENSG00000223784	LINP1											2.0		
ENSG00000223791	UBE2E1-AS1	0.5	0.5			0.5	0.6	0.5		0.6	0.5			0.6
ENSG00000223797	ENTPD3-AS1	3.0	2.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	4.0
ENSG00000223799	IL10RB-AS1	0.5	0.6		0.6	1.0	2.0	0.7	0.5	0.6	0.6	1.0	0.5	0.7
ENSG00000223802	CERS1	23.0	23.0	18.0	22.0	14.0	15.0	23.0	23.0	24.0	19.0	6.0	21.0	29.0
ENSG00000223803	RPS20P14	0.6	0.5	0.6	0.5	0.6		0.5	0.6	0.9	0.8	2.0	0.6	0.7
ENSG00000223804	AC244669.1	3.0	4.0	4.0	3.0	6.0	5.0	3.0	5.0	7.0	3.0	9.0	4.0	7.0
ENSG00000223812	AC073365.1	5.0	11.0	2.0	2.0			11.0	0.5	0.6	2.0		1.0	
ENSG00000223813	AC007255.1					2.0	2.0	0.6				2.0		
ENSG00000223819	PPIAP89					0.5						0.5		
ENSG00000223820	CFL1P1	0.8	0.9	0.5	0.8	2.0	2.0	0.9	0.5	0.8	1.0	2.0	0.7	0.5
ENSG00000223821	AL603910.1					0.5	0.6				0.7	1.0		
ENSG00000223834	AL161935.1	0.5	0.5	0.5				0.6	0.5	0.8		2.0		0.5
ENSG00000223837	AL645941.1					0.8	0.7					1.0		
ENSG00000223839	FAM95B1					0.5	0.5					0.8		
ENSG00000223843	EFCAB6-AS1											0.7		
ENSG00000223849	AL354893.1	0.5	0.6			6.0	6.0	1.0	0.5	0.5	0.6	3.0	0.5	
ENSG00000223855	AC147651.1	1.0	2.0	1.0	1.0	4.0	5.0	2.0	1.0	1.0	1.0	4.0	0.8	0.9
ENSG00000223859	AC007403.1					0.5	0.5							
ENSG00000223861	AL365436.1											0.5		
ENSG00000223865	HLA-DPB1	7.0	7.0	10.0	10.0	26.0	26.0	7.0	13.0	21.0	8.0	33.0	8.0	24.0
ENSG00000223873	SAP18P2					2.0	1.0							
ENSG00000223875	NBEAP3		0.6					0.5				1.0		
ENSG00000223878	PPIAP53	2.0	2.0	1.0	2.0	7.0	9.0	3.0	1.0	2.0	2.0	19.0	1.0	2.0
ENSG00000223884	AC068481.1					3.0	3.0					0.7		
ENSG00000223886	AC073073.1	0.5	0.5		0.5	0.7	0.5	0.5	0.5	0.8	0.5	0.7		0.5
ENSG00000223891	OSER1-AS1	19.0	22.0	14.0	12.0	22.0	19.0	19.0	14.0	19.0	13.0	19.0	11.0	15.0
ENSG00000223899	SEC13P1					0.7	0.8							
ENSG00000223901	AP001469.1					1.0	1.0	0.5		0.5		0.9		0.5
ENSG00000223908	AC068657.1					0.9	1.0							
ENSG00000223922	ASS1P2					0.7	0.8					0.8		
ENSG00000223923	AC010136.1	0.5	0.5	0.5	0.6	0.9	0.9	0.5	0.6	0.6	0.5	2.0		0.5
ENSG00000223935	AC008074.1	0.5	0.6		0.5	2.0	2.0	0.7	0.5	0.5	0.7	2.0	0.5	
ENSG00000223941	LINC01014											2.0		
ENSG00000223944	AL353604.1													0.5
ENSG00000223945	AC244033.1					1.0	2.0							
ENSG00000223947	AC016738.1	0.7	0.8		0.9	0.8	1.0	1.0		0.5	0.9	3.0	0.6	
ENSG00000223949	ROR1-AS1					0.6	0.7					0.5		
ENSG00000223959	AFG3L1P	4.0	4.0	3.0	4.0	21.0	21.0	6.0	4.0	4.0	4.0	16.0	4.0	4.0
ENSG00000223960	AC009948.1	4.0	4.0	3.0	3.0	10.0	10.0	4.0	3.0	5.0	3.0	16.0	2.0	3.0
ENSG00000223963	THAP12P8					2.0	3.0							
ENSG00000223969	AC002456.1	1.0	1.0	1.0	1.0	3.0	2.0	1.0	1.0	3.0	2.0	7.0	1.0	2.0
ENSG00000223975	AP001048.1											0.8		
ENSG00000224003	YES1P1	0.7	0.6	0.6		0.8	0.5		0.7					
ENSG00000224014	AL390728.3	0.9	1.0	0.6	0.6	1.0	1.0	1.0	0.7	1.0	0.6	1.0	0.6	0.6
ENSG00000224016	AC092681.1	0.9	1.0	0.7	1.0	13.0	13.0	1.0	0.9	0.9	1.0	2.0	0.8	0.5
ENSG00000224019	RPL21P32											2.0		
ENSG00000224020	MIR181A2HG				0.6	3.0	3.0		0.5	0.6	0.6	1.0	0.5	0.6
ENSG00000224023	AL158835.1	0.5	0.5		0.5	0.6	0.5			0.5	0.5	0.5		0.5
ENSG00000224031	TCEAL3-AS1					0.8	1.0					1.0		
ENSG00000224032	EPB41L4A-AS1	17.0	18.0	17.0	12.0	56.0	46.0	17.0	19.0	19.0	18.0	20.0	13.0	20.0
ENSG00000224043	CCNT2-AS1	1.0	2.0	2.0	1.0	6.0	5.0	2.0	2.0	2.0	1.0	4.0	1.0	2.0
ENSG00000224046	AC005076.1	2.0	2.0	2.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	5.0	3.0	3.0
ENSG00000224050	AL008723.1	0.9	1.0	0.6		2.0	2.0	1.0	0.8	0.8	0.5	0.7		
ENSG00000224051	CPTP	21.0	24.0	13.0	13.0	24.0	25.0	28.0	17.0	14.0	13.0	15.0	12.0	15.0
ENSG00000224058	AC006509.1					0.5	0.5							
ENSG00000224064	AL356390.1											0.5		
ENSG00000224066	AL049795.1	0.8	0.8	0.5	0.9	2.0	2.0	1.0	0.6	0.9	1.0	5.0	0.7	0.5
ENSG00000224067	AL354877.1		0.5			3.0	2.0			0.5		2.0		0.5
ENSG00000224072	AL139811.1						0.5							
ENSG00000224078	SNHG14	9.0	11.0	7.0	9.0	36.0	38.0	12.0	7.0	13.0	9.0	22.0	7.0	9.0
ENSG00000224079	AC091729.1					1.0	1.0							
ENSG00000224080	UBE2FP1	0.5	0.5	0.6	0.5	2.0	1.0	0.7	0.6	0.9	0.5	3.0	0.5	0.7
ENSG00000224081	SLC44A3-AS1	1.0	1.0	1.0	1.0	2.0	2.0	1.0	0.9	1.0	1.0	7.0	0.9	1.0
ENSG00000224086	AC245452.1		0.5			1.0	2.0	0.6			0.5	0.8		
ENSG00000224090	AC097468.1											7.0		
ENSG00000224094	RPS24P8	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	3.0	0.8	2.0
ENSG00000224097	AC021148.1	0.8	0.9	0.7	0.9	3.0	3.0	0.9	0.8	1.0	1.0	0.9	0.8	0.8
ENSG00000224100	AP001630.1					0.7	0.6					0.5		
ENSG00000224109	CENPVL3									0.6	0.6			
ENSG00000224114	AL591846.1						0.6					0.7		
ENSG00000224116	INHBA-AS1	2.0	1.0	2.0	2.0			1.0	2.0	2.0	4.0		2.0	0.5
ENSG00000224127	AC099786.1				1.0						0.6		0.9	
ENSG00000224138	AC000123.1	1.0	2.0	1.0	1.0	4.0	6.0	2.0	1.0	2.0	1.0	5.0	1.0	2.0
ENSG00000224152	AC009506.1	3.0	3.0	2.0	3.0	4.0	4.0	3.0	2.0	3.0	4.0	7.0	3.0	2.0
ENSG00000224153	LINC02054	0.8	1.0			19.0	17.0	1.0	0.5					
ENSG00000224157	HCG14											2.0		
ENSG00000224164	AL133264.2									0.6				
ENSG00000224165	DNAJC27-AS1	1.0	1.0	1.0	1.0	4.0	3.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0
ENSG00000224167	AL390729.1	0.5				0.6	0.5		0.5	0.5				0.6
ENSG00000224174	AL137802.1					0.7	0.5							
ENSG00000224177	LINC00570				0.8						0.8		0.7	
ENSG00000224183	SDHDP6											0.5		
ENSG00000224186	C5orf66					0.5	0.7					5.0		
ENSG00000224189	HAGLR	0.7	0.6	2.0	1.0	0.7	0.7	0.8	4.0	3.0	0.7		2.0	10.0
ENSG00000224195	AC022400.1	4.0	7.0	2.0	2.0	9.0	10.0	8.0	2.0	2.0	2.0	3.0	1.0	2.0
ENSG00000224204	PHEX-AS1	1.0	1.0	0.5	2.0	8.0	7.0	1.0	0.5	0.8	2.0	0.6	2.0	0.5
ENSG00000224215	AL606469.1									0.5		1.0		
ENSG00000224220	AC104699.1						0.5							
ENSG00000224222	AC024601.1	3.0	6.0	2.0	4.0	6.0	5.0	7.0	1.0	3.0	6.0	5.0	3.0	0.8
ENSG00000224223	VSTM2A-OT1	1.0	2.0	0.7	0.8			2.0	0.5	1.0	1.0		0.5	
ENSG00000224232	AC005104.2					1.0	2.0				0.5	0.8		
ENSG00000224238	WARS2-IT1	0.6	0.7	0.5	0.6	3.0	3.0	1.0	0.6	0.6	0.7	2.0		0.5
ENSG00000224239	AC090044.1	0.7	0.6	0.7	0.7	5.0	5.0	1.0	0.5	0.6	0.6	19.0		
ENSG00000224243	SOX1-OT	17.0	17.0	15.0	20.0	3.0	3.0	16.0	10.0	19.0	28.0	6.0	12.0	9.0
ENSG00000224251	AL391427.1					0.7	0.6			0.5		1.0		
ENSG00000224261	RPSAP18	0.7	0.8	0.6	1.0	4.0	3.0	0.8	0.7	0.8	2.0	2.0	1.0	0.5
ENSG00000224272	AC131097.3	2.0	3.0	2.0	2.0	2.0	2.0	3.0	2.0	3.0	2.0	0.8	2.0	2.0
ENSG00000224281	SLC25A5-AS1	2.0	3.0	2.0	2.0	3.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	2.0
ENSG00000224292	AF196972.1					0.5	0.6					1.0		
ENSG00000224302	AL500527.1											0.5		
ENSG00000224307	AL161785.1				0.5				0.5	0.5		1.0		0.8
ENSG00000224308	LINC01527											0.5		
ENSG00000224310	LINC01567					0.8	1.0					1.0		
ENSG00000224318	CHL1-AS2	5.0	6.0	3.0	3.0	3.0	3.0	6.0	4.0	5.0	4.0	2.0	3.0	4.0
ENSG00000224324	THAP5P1					1.0	0.9							
ENSG00000224331	AC019181.1	0.5	0.6					0.9	0.5	0.6		1.0		0.7
ENSG00000224333	GAPDHP20											1.0		
ENSG00000224348	AL592076.1						0.7							
ENSG00000224356	AL356966.1						0.5							
ENSG00000224358	AL451074.2					0.5	0.5					1.0		
ENSG00000224361	AC011239.1											0.7		
ENSG00000224370	AC093392.2						0.6					1.0		
ENSG00000224376	AC017104.1	0.7	1.0	0.5	1.0	2.0	3.0	1.0	0.5	0.8	1.0	6.0	0.9	
ENSG00000224383	PRR29	2.0	2.0	2.0	3.0	0.5	0.8	2.0	4.0	6.0	3.0	14.0	2.0	3.0
ENSG00000224387	AL139246.1	2.0	2.0	0.8	1.0	17.0	22.0	4.0	2.0	2.0	2.0	3.0	1.0	2.0
ENSG00000224389	C4B	0.5		0.8	0.9			0.5	0.6	1.0	0.7	4.0		1.0
ENSG00000224401	RPL7P57						1.0					0.8		
ENSG00000224404	Z68323.1		0.9					0.8						
ENSG00000224412	AC022022.1					0.6	0.9							
ENSG00000224413	AP001476.1											1.0		
ENSG00000224415	AC007683.1					0.5	0.7							
ENSG00000224418	STK24-AS1		0.5		0.5	1.0	1.0	0.6		0.6	0.6	5.0		
ENSG00000224420	ADM5	1.0	1.0	1.0	1.0	4.0	4.0	2.0	1.0	2.0	2.0	5.0	1.0	1.0
ENSG00000224424	PRKAR2A-AS1	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	5.0	1.0	2.0
ENSG00000224429	LINC00539	0.7	0.8	0.6	0.7	2.0	2.0	0.8	0.8	1.0	0.8	2.0	0.6	1.0
ENSG00000224430	MKRN5P											1.0		
ENSG00000224431	AC063976.2						0.5					0.7		
ENSG00000224441	ENSG00000224441	2.0	3.0	1.0	2.0	3.0	3.0	3.0	1.0	1.0	2.0	2.0	1.0	1.0
ENSG00000224452	RSL24D1P6	0.6	0.7		0.5	2.0	2.0	0.7		0.6	0.7	2.0		
ENSG00000224460	ENSG00000224460					0.5						0.6		
ENSG00000224468	LAMC1-AS1					2.0	3.0	0.6				2.0		
ENSG00000224470	ATXN1L	7.0	8.0	7.0	8.0	13.0	13.0	8.0	8.0	8.0	8.0	12.0	8.0	9.0
ENSG00000224477	AL109933.1					3.0	3.0							
ENSG00000224479	AC104162.1		0.6			2.0	2.0	0.5			0.5			
ENSG00000224481	AC245100.1		0.5			0.5	0.6	0.5						
ENSG00000224505	AC138150.1					1.0	1.0					2.0		
ENSG00000224509	AC010884.1	2.0	2.0	1.0	2.0	1.0	1.0	2.0	1.0	3.0	4.0	0.5	2.0	2.0
ENSG00000224510	POLR2KP2					1.0	2.0							
ENSG00000224513	AC109309.1		0.6			1.0	2.0	0.7		2.0		0.7		
ENSG00000224514	LINC00620									0.5				
ENSG00000224525	AL591686.1	2.0	2.0	1.0	4.0	2.0	3.0	2.0	1.0	2.0	7.0	0.8	3.0	1.0
ENSG00000224531	SMIM13	24.0	35.0	15.0	16.0	71.0	45.0	20.0	19.0	22.0	16.0	10.0	15.0	20.0
ENSG00000224536	AC096677.1	1.0	1.0	1.0	2.0		0.6	2.0	2.0	2.0	2.0	10.0	2.0	3.0
ENSG00000224541	AP001439.1				0.6	1.0	1.0				0.8	1.0	0.6	
ENSG00000224543	SNRPGP15	1.0	1.0	0.8	1.0	3.0	3.0	2.0	1.0	2.0	2.0	4.0	0.9	1.0
ENSG00000224550	AC114491.1		0.5					0.5						
ENSG00000224557	HLA-DPB2			0.5		4.0	3.0		0.5	0.8	0.6			
ENSG00000224566	FAM96AP2					1.0	2.0							
ENSG00000224574	COL18A1-AS2											0.5		
ENSG00000224578	HNRNPA1P48	2.0	2.0	2.0	2.0	6.0	5.0	2.0	2.0	3.0	2.0	5.0	2.0	3.0
ENSG00000224592	AL139158.2	4.0	4.0	1.0	5.0		0.7	4.0	2.0	1.0	7.0		4.0	1.0
ENSG00000224594	RPL29P19											0.6		
ENSG00000224596	ZMIZ1-AS1	0.5	0.5			1.0	1.0	0.6		0.5	0.5	2.0		
ENSG00000224597	SVIL-AS1	5.0	6.0	5.0	4.0	7.0	7.0	5.0	5.0	6.0	4.0	10.0	4.0	6.0
ENSG00000224613	AC095032.1	0.6	0.7					0.5						
ENSG00000224614	TNK2-AS1					0.7	0.6					2.0		
ENSG00000224616	RTCA-AS1	3.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	9.0	3.0	4.0
